Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
186,male,41,183.0,85.0,28.0,106.0,40.9
90,female,32,170.0,70.0,18.0,96.0,40.3
107,female,77,174.0,73.0,18.0,98.0,40.3
111,female,55,174.0,71.0,22.0,93.0,40.5
36,male,23,191.0,88.0,10.0,91.0,39.7
96,female,53,159.0,61.0,14.0,109.0,39.8
110,female,49,164.0,63.0,18.0,103.0,40.3
46,female,53,161.0,63.0,11.0,84.0,40.2
57,female,39,158.0,60.0,12.0,91.0,39.9
27,female,57,180.0,73.0,6.0,87.0,39.4
86,male,21,190.0,94.0,16.0,103.0,40.4
6,female,31,173.0,75.0,2.0,77.0,38.7
55,female,30,174.0,69.0,14.0,86.0,40.6
64,male,27,186.0,86.0,12.0,102.0,40.2
140,female,56,173.0,72.0,21.0,108.0,40.5
71,male,64,180.0,90.0,13.0,90.0,39.8
140,female,31,151.0,52.0,23.0,104.0,40.5
15,male,63,177.0,80.0,3.0,89.0,38.7
113,female,69,144.0,47.0,19.0,96.0,40.5
26,female,39,159.0,59.0,6.0,87.0,39.0
181,female,45,158.0,66.0,29.0,105.0,40.7
26,male,44,179.0,81.0,7.0,86.0,39.4
157,male,33,181.0,82.0,26.0,105.0,40.5
130,female,25,164.0,60.0,21.0,107.0,40.5
159,female,24,154.0,56.0,26.0,106.0,40.9
20,female,41,164.0,64.0,4.0,93.0,38.8
107,male,24,184.0,80.0,23.0,99.0,41.0
171,female,26,167.0,59.0,28.0,106.0,40.6
160,female,30,168.0,70.0,28.0,103.0,41.1
145,female,20,164.0,65.0,25.0,105.0,40.5
3,male,37,198.0,97.0,1.0,82.0,37.4
16,female,53,156.0,55.0,5.0,74.0,39.1
13,female,40,180.0,76.0,4.0,80.0,38.7
30,female,66,174.0,66.0,7.0,83.0,39.5
8,male,26,192.0,84.0,5.0,78.0,38.9
11,female,28,162.0,60.0,3.0,84.0,38.4
223,female,66,158.0,61.0,30.0,112.0,40.9
32,male,79,197.0,97.0,5.0,91.0,39.3
15,female,27,170.0,67.0,5.0,77.0,39.1
78,female,39,156.0,55.0,15.0,95.0,39.9
210,female,21,161.0,58.0,30.0,115.0,40.8
146,female,47,157.0,56.0,24.0,102.0,40.7
65,female,20,158.0,54.0,13.0,96.0,40.0
68,female,59,156.0,54.0,12.0,96.0,40.0
80,male,25,173.0,72.0,22.0,93.0,40.5
23,male,78,191.0,94.0,4.0,87.0,38.7
39,male,48,180.0,86.0,8.0,92.0,39.3
221,male,49,195.0,98.0,28.0,110.0,40.8
78,female,36,141.0,48.0,14.0,98.0,40.0
46,female,20,171.0,69.0,9.0,99.0,39.6
163,male,21,186.0,86.0,28.0,107.0,40.7
235,male,60,183.0,91.0,30.0,107.0,40.9
58,male,76,179.0,80.0,9.0,94.0,39.2
158,female,58,162.0,62.0,25.0,103.0,40.9
25,male,31,176.0,80.0,11.0,81.0,39.7
30,female,63,171.0,68.0,7.0,84.0,39.8
81,male,38,186.0,88.0,17.0,94.0,39.8
116,female,25,171.0,72.0,24.0,96.0,40.7
119,female,25,166.0,64.0,23.0,98.0,40.5
18,male,68,191.0,97.0,5.0,76.0,38.9
43,female,24,157.0,52.0,11.0,85.0,40.0
28,male,35,167.0,76.0,7.0,92.0,39.6
217,male,54,168.0,72.0,27.0,113.0,41.3
99,female,24,160.0,60.0,17.0,104.0,40.2
42,female,28,172.0,71.0,11.0,86.0,40.0
10,male,20,190.0,83.0,4.0,86.0,38.8
35,male,24,194.0,93.0,9.0,92.0,39.4
88,male,40,195.0,98.0,18.0,93.0,40.5
57,female,30,160.0,63.0,14.0,87.0,40.4
92,female,40,183.0,78.0,20.0,92.0,40.6
126,female,66,153.0,61.0,22.0,96.0,40.7
5,female,30,179.0,70.0,2.0,72.0,38.3
27,male,20,172.0,75.0,10.0,88.0,39.7
221,male,48,177.0,86.0,27.0,114.0,41.0
178,female,40,164.0,57.0,27.0,108.0,40.6
120,female,26,174.0,73.0,21.0,104.0,40.8
171,male,64,186.0,90.0,21.0,108.0,40.2
44,male,77,162.0,69.0,8.0,89.0,39.4
163,male,20,174.0,74.0,28.0,109.0,40.9
93,female,40,173.0,68.0,21.0,89.0,40.4
56,female,62,164.0,67.0,12.0,88.0,40.0
53,male,25,196.0,88.0,13.0,94.0,39.9
35,male,59,168.0,73.0,8.0,87.0,39.4
12,male,54,181.0,81.0,4.0,79.0,38.6
111,female,77,155.0,59.0,19.0,95.0,40.2
15,male,38,182.0,83.0,5.0,83.0,39.1
157,female,20,158.0,54.0,25.0,108.0,40.7
151,female,49,178.0,77.0,23.0,109.0,40.4
205,female,32,142.0,47.0,28.0,115.0,40.7
192,male,41,179.0,81.0,30.0,105.0,40.8
23,female,50,165.0,64.0,6.0,82.0,39.4
13,female,62,145.0,50.0,3.0,82.0,38.6
58,female,30,152.0,60.0,11.0,98.0,39.7
65,female,37,148.0,54.0,13.0,93.0,39.7
104,male,26,181.0,86.0,22.0,98.0,40.4
5,male,46,182.0,82.0,2.0,79.0,38.5
154,female,67,165.0,65.0,24.0,103.0,40.4
68,male,50,193.0,92.0,13.0,93.0,39.7
29,male,50,166.0,74.0,7.0,88.0,39.7
18,female,30,178.0,68.0,5.0,84.0,39.3
151,male,41,181.0,82.0,23.0,106.0,40.5
36,female,23,145.0,48.0,8.0,90.0,39.7
82,female,50,164.0,67.0,16.0,94.0,40.4
10,male,51,184.0,92.0,3.0,80.0,38.5
126,male,59,190.0,93.0,22.0,93.0,40.7
67,female,41,182.0,83.0,15.0,91.0,39.8
2,female,52,154.0,55.0,1.0,67.0,38.0
22,female,31,166.0,65.0,5.0,90.0,39.4
62,male,23,185.0,85.0,14.0,97.0,40.5
147,female,28,163.0,60.0,29.0,96.0,41.0
59,male,53,188.0,91.0,12.0,90.0,40.1
120,male,22,187.0,84.0,26.0,99.0,40.6
7,male,30,181.0,80.0,2.0,89.0,38.3
154,female,21,155.0,58.0,27.0,103.0,40.7
50,female,30,154.0,56.0,11.0,90.0,40.1
98,male,29,186.0,87.0,20.0,98.0,40.7
60,female,21,175.0,74.0,13.0,95.0,40.2
231,male,78,168.0,71.0,27.0,109.0,40.6
22,female,43,183.0,71.0,5.0,88.0,39.2
210,male,42,176.0,80.0,26.0,116.0,40.5
32,male,26,186.0,85.0,13.0,83.0,40.0
63,female,50,167.0,70.0,13.0,92.0,40.1
83,female,35,170.0,65.0,16.0,97.0,40.2
169,female,31,155.0,56.0,25.0,111.0,40.8
87,male,20,194.0,97.0,20.0,96.0,40.4
164,male,48,194.0,96.0,26.0,100.0,40.4
149,male,39,175.0,75.0,26.0,102.0,40.8
103,male,24,192.0,93.0,21.0,99.0,40.9
36,female,27,169.0,66.0,9.0,87.0,40.0
30,female,53,152.0,51.0,7.0,83.0,39.5
124,male,44,184.0,88.0,22.0,98.0,40.8
110,female,37,156.0,59.0,19.0,101.0,39.9
89,male,28,171.0,70.0,17.0,103.0,40.4
140,male,41,185.0,86.0,22.0,104.0,40.5
244,male,47,182.0,86.0,30.0,114.0,40.7
106,male,26,175.0,79.0,20.0,103.0,40.4
67,male,20,176.0,74.0,15.0,100.0,40.3
122,female,64,150.0,55.0,19.0,102.0,40.4
50,male,21,193.0,88.0,15.0,90.0,40.4
161,female,21,164.0,62.0,27.0,106.0,40.6
164,female,29,179.0,73.0,27.0,107.0,40.7
37,female,41,177.0,76.0,10.0,83.0,39.8
34,female,54,159.0,63.0,8.0,84.0,39.7
73,female,55,149.0,52.0,14.0,92.0,40.1
160,female,60,177.0,76.0,24.0,108.0,40.6
196,male,21,178.0,76.0,30.0,113.0,40.9
93,male,21,195.0,92.0,19.0,100.0,40.5
194,male,31,179.0,80.0,28.0,112.0,40.9
29,female,26,159.0,61.0,7.0,88.0,39.5
16,female,21,161.0,60.0,4.0,87.0,38.8
63,male,35,192.0,103.0,14.0,91.0,40.2
71,male,27,195.0,92.0,15.0,97.0,40.0
11,female,29,153.0,50.0,3.0,82.0,38.1
167,female,74,164.0,66.0,24.0,107.0,40.6
10,female,42,168.0,66.0,3.0,78.0,38.6
145,female,46,184.0,82.0,24.0,105.0,40.9
111,male,49,179.0,82.0,18.0,101.0,40.4
154,male,76,176.0,81.0,24.0,94.0,40.7
110,female,35,165.0,65.0,22.0,95.0,41.0
19,male,42,181.0,81.0,6.0,83.0,39.5
107,male,38,181.0,88.0,19.0,100.0,40.7
172,female,44,173.0,69.0,26.0,109.0,40.8
62,female,66,191.0,84.0,11.0,98.0,40.4
11,male,20,176.0,76.0,4.0,89.0,39.0
51,female,27,161.0,63.0,10.0,97.0,39.9
219,male,35,180.0,79.0,29.0,115.0,40.7
6,female,25,179.0,75.0,2.0,77.0,38.3
152,female,69,172.0,71.0,26.0,98.0,40.7
75,female,64,155.0,53.0,12.0,100.0,40.1
162,female,29,169.0,68.0,26.0,108.0,40.3
174,male,32,179.0,81.0,26.0,110.0,41.0
212,male,63,184.0,86.0,26.0,109.0,40.7
180,female,36,167.0,64.0,28.0,108.0,40.8
139,female,36,180.0,80.0,22.0,109.0,40.9
167,female,75,169.0,69.0,27.0,100.0,40.4
113,male,38,181.0,81.0,20.0,101.0,40.3
14,female,31,148.0,53.0,5.0,74.0,39.5
135,female,58,165.0,65.0,19.0,111.0,40.8
106,male,66,204.0,109.0,14.0,101.0,40.1
111,male,37,185.0,80.0,18.0,105.0,40.7
80,male,43,186.0,88.0,16.0,94.0,39.9
65,female,61,175.0,74.0,13.0,92.0,40.1
60,male,21,191.0,95.0,18.0,89.0,40.6
193,female,45,161.0,61.0,27.0,113.0,40.8
186,male,73,185.0,87.0,26.0,99.0,40.6
70,male,29,188.0,84.0,16.0,95.0,40.4
177,male,62,180.0,83.0,27.0,99.0,40.8
52,male,58,177.0,84.0,11.0,88.0,40.0
7,male,66,186.0,95.0,2.0,77.0,38.3
212,female,23,169.0,64.0,30.0,116.0,40.5
62,female,23,142.0,47.0,12.0,96.0,39.9
233,male,55,192.0,98.0,28.0,111.0,41.1
58,male,41,187.0,91.0,13.0,91.0,40.2
63,male,32,181.0,82.0,15.0,93.0,40.3
103,female,75,161.0,69.0,19.0,93.0,40.3
178,male,53,180.0,77.0,27.0,103.0,40.7
142,male,68,201.0,105.0,19.0,100.0,40.3
101,male,23,175.0,78.0,19.0,104.0,40.6
143,female,37,159.0,62.0,25.0,101.0,40.6
66,female,34,148.0,48.0,13.0,94.0,40.2
153,female,41,152.0,55.0,25.0,103.0,40.6
55,male,20,167.0,70.0,18.0,91.0,40.7
7,female,24,169.0,63.0,2.0,81.0,37.8
27,female,78,167.0,69.0,5.0,93.0,39.2
44,male,25,187.0,91.0,13.0,89.0,40.0
167,female,44,160.0,59.0,26.0,106.0,40.6
27,male,51,181.0,82.0,9.0,79.0,39.8
196,female,44,164.0,59.0,29.0,109.0,40.6
24,male,38,191.0,89.0,8.0,82.0,39.4
83,male,65,189.0,91.0,13.0,96.0,40.1
62,male,43,183.0,88.0,12.0,95.0,40.0
86,male,21,172.0,70.0,20.0,99.0,40.4
10,male,24,170.0,72.0,9.0,77.0,39.7
182,female,29,161.0,65.0,28.0,110.0,41.1
39,male,32,175.0,79.0,8.0,98.0,39.9
31,female,45,177.0,74.0,8.0,84.0,39.7
13,female,36,172.0,72.0,4.0,80.0,39.2
192,female,21,157.0,59.0,28.0,114.0,40.7
33,female,70,164.0,63.0,7.0,86.0,39.6
165,female,33,163.0,65.0,26.0,108.0,40.7
120,female,36,154.0,52.0,21.0,100.0,40.5
106,female,68,149.0,52.0,22.0,86.0,40.3
138,female,32,164.0,62.0,25.0,100.0,40.3
125,female,57,178.0,78.0,21.0,102.0,40.9
105,male,60,199.0,109.0,16.0,96.0,40.2
62,female,27,161.0,55.0,13.0,93.0,40.2
6,male,42,179.0,77.0,4.0,72.0,38.4
28,female,24,182.0,74.0,7.0,88.0,39.3
22,female,23,189.0,79.0,5.0,94.0,38.9
225,female,73,146.0,50.0,30.0,110.0,40.8
28,female,72,169.0,72.0,6.0,87.0,39.4
42,female,38,170.0,64.0,9.0,91.0,39.6
145,male,49,187.0,89.0,24.0,99.0,40.7
238,male,36,201.0,106.0,29.0,115.0,41.2
3,male,23,193.0,88.0,1.0,84.0,37.7
5,male,66,188.0,93.0,1.0,85.0,37.7
175,male,47,188.0,84.0,26.0,105.0,40.8
15,female,49,173.0,66.0,4.0,81.0,38.9
121,female,77,166.0,68.0,19.0,101.0,40.1
119,female,29,165.0,62.0,21.0,102.0,40.5
68,male,62,172.0,81.0,14.0,88.0,40.5
53,female,52,154.0,57.0,11.0,89.0,40.1
137,female,73,157.0,64.0,20.0,106.0,40.4
191,male,53,194.0,93.0,27.0,104.0,40.5
113,male,41,195.0,96.0,19.0,100.0,40.5
83,male,74,191.0,99.0,14.0,89.0,40.2
68,female,26,178.0,74.0,14.0,96.0,40.4
63,female,31,154.0,48.0,12.0,96.0,40.1
81,female,36,149.0,53.0,16.0,94.0,40.4
16,female,64,159.0,56.0,3.0,91.0,38.5
55,male,22,190.0,94.0,15.0,91.0,40.2
170,female,65,149.0,50.0,25.0,105.0,40.4
26,male,41,177.0,84.0,8.0,84.0,39.7
101,female,21,182.0,77.0,19.0,102.0,40.4
159,female,56,162.0,59.0,26.0,101.0,41.1
165,female,22,152.0,59.0,26.0,109.0,41.1
80,male,76,196.0,97.0,13.0,90.0,40.0
72,female,59,186.0,85.0,16.0,89.0,40.4
81,female,72,172.0,72.0,13.0,101.0,40.1
157,male,36,205.0,112.0,22.0,107.0,40.9
193,male,23,183.0,84.0,29.0,112.0,40.9
23,male,24,185.0,90.0,8.0,86.0,39.6
96,female,33,151.0,53.0,18.0,97.0,40.4
15,male,44,172.0,81.0,5.0,82.0,38.9
104,male,45,197.0,104.0,16.0,101.0,40.1
108,male,70,195.0,98.0,14.0,102.0,40.5
24,female,27,171.0,68.0,6.0,87.0,39.2
71,male,33,189.0,93.0,15.0,95.0,40.5
92,female,32,161.0,63.0,17.0,99.0,40.3
52,male,77,190.0,90.0,9.0,88.0,39.4
95,female,33,167.0,65.0,18.0,98.0,40.6
173,female,31,171.0,68.0,28.0,107.0,40.7
229,female,41,154.0,52.0,30.0,117.0,40.9
204,male,22,183.0,91.0,29.0,114.0,41.0
88,female,51,171.0,71.0,17.0,95.0,40.2
186,male,22,178.0,80.0,28.0,113.0,40.7
61,female,29,156.0,51.0,12.0,95.0,39.6
181,female,67,186.0,76.0,27.0,107.0,40.6
8,female,77,161.0,59.0,2.0,79.0,38.0
167,female,26,156.0,59.0,26.0,109.0,40.8
194,female,74,164.0,63.0,29.0,104.0,40.8
134,female,29,162.0,61.0,24.0,101.0,40.6
32,female,68,170.0,73.0,6.0,93.0,39.3
89,male,34,180.0,78.0,17.0,100.0,40.4
197,female,41,177.0,70.0,27.0,116.0,40.6
90,female,48,176.0,74.0,18.0,94.0,40.4
74,male,46,183.0,89.0,14.0,95.0,39.9
92,female,51,179.0,76.0,21.0,88.0,40.4
55,male,42,186.0,89.0,13.0,89.0,40.2
11,male,44,180.0,82.0,3.0,86.0,38.9
59,female,47,165.0,64.0,11.0,96.0,39.6
44,male,31,188.0,86.0,10.0,94.0,39.4
11,female,37,152.0,56.0,3.0,80.0,38.9
182,male,38,177.0,79.0,28.0,107.0,41.0
9,female,73,167.0,67.0,2.0,86.0,38.4
158,male,72,178.0,79.0,19.0,108.0,40.1
16,female,26,163.0,59.0,4.0,86.0,38.8
56,female,37,164.0,63.0,12.0,91.0,39.8
27,male,52,179.0,87.0,7.0,84.0,39.5
144,female,23,160.0,58.0,26.0,101.0,40.7
38,female,63,160.0,61.0,8.0,88.0,40.0
23,male,62,183.0,94.0,5.0,84.0,39.2
1,male,24,160.0,61.0,1.0,77.0,37.7
231,male,26,178.0,82.0,28.0,122.0,41.0
157,male,33,169.0,71.0,24.0,110.0,40.7
4,female,26,164.0,59.0,1.0,87.0,38.0
131,male,36,163.0,69.0,24.0,102.0,40.8
137,male,32,176.0,80.0,25.0,102.0,40.6
50,female,26,164.0,61.0,12.0,88.0,40.2
8,male,42,194.0,91.0,3.0,79.0,38.6
129,male,34,175.0,72.0,22.0,105.0,40.7
74,male,29,185.0,88.0,16.0,96.0,40.3
35,male,35,185.0,87.0,11.0,85.0,40.0
16,male,78,172.0,80.0,3.0,86.0,38.8
192,male,44,196.0,102.0,30.0,101.0,41.1
111,female,23,154.0,52.0,19.0,103.0,40.6
198,male,32,182.0,86.0,29.0,110.0,40.8
178,female,36,174.0,67.0,27.0,110.0,40.8
35,male,35,174.0,78.0,7.0,98.0,39.4
75,male,45,192.0,101.0,18.0,86.0,40.3
164,female,51,175.0,76.0,24.0,111.0,40.8
78,male,35,186.0,90.0,14.0,100.0,40.0
21,male,51,175.0,81.0,6.0,83.0,39.3
64,male,61,170.0,79.0,13.0,89.0,39.8
174,male,70,176.0,85.0,25.0,99.0,40.7
116,female,79,178.0,73.0,19.0,99.0,40.6
99,male,20,179.0,75.0,17.0,109.0,40.3
233,male,65,191.0,96.0,27.0,110.0,40.9
67,male,73,197.0,100.0,10.0,94.0,40.0
1,male,28,166.0,66.0,2.0,72.0,38.0
91,male,48,184.0,83.0,19.0,92.0,40.7
34,female,38,153.0,56.0,8.0,86.0,39.4
16,female,43,160.0,60.0,4.0,83.0,39.0
17,male,30,180.0,80.0,5.0,89.0,39.4
74,male,68,170.0,74.0,14.0,90.0,39.9
65,male,48,173.0,74.0,15.0,90.0,40.2
172,male,56,169.0,79.0,26.0,102.0,40.4
122,male,28,199.0,96.0,21.0,103.0,40.2
146,female,28,150.0,53.0,22.0,110.0,40.6
20,female,55,155.0,54.0,5.0,81.0,39.0
69,male,24,201.0,94.0,14.0,99.0,40.5
219,male,73,172.0,80.0,30.0,101.0,41.2
101,female,28,167.0,64.0,16.0,108.0,40.7
87,female,58,161.0,65.0,17.0,92.0,40.7
57,female,23,181.0,78.0,13.0,93.0,40.3
127,male,38,174.0,74.0,22.0,103.0,40.6
180,female,41,167.0,62.0,29.0,105.0,40.9
78,male,48,195.0,95.0,15.0,93.0,40.2
25,female,72,170.0,73.0,5.0,90.0,39.1
15,male,79,176.0,83.0,3.0,83.0,38.7
103,female,37,160.0,63.0,18.0,101.0,40.4
187,male,52,190.0,93.0,26.0,105.0,40.5
10,male,77,176.0,79.0,2.0,85.0,38.5
89,male,24,188.0,93.0,18.0,99.0,40.3
24,male,39,189.0,89.0,6.0,89.0,39.1
133,male,26,183.0,85.0,22.0,107.0,40.4
141,female,42,150.0,52.0,25.0,98.0,40.7
102,male,33,183.0,80.0,20.0,99.0,40.6
26,male,78,186.0,91.0,5.0,84.0,39.1
10,male,24,174.0,74.0,4.0,86.0,39.0
3,female,27,159.0,58.0,1.0,80.0,37.5
7,male,67,181.0,85.0,2.0,76.0,37.9
150,male,30,199.0,100.0,24.0,105.0,40.6
22,male,76,197.0,99.0,5.0,78.0,39.3
27,female,31,165.0,62.0,7.0,85.0,39.3
52,male,40,202.0,103.0,10.0,94.0,40.2
77,male,60,196.0,96.0,12.0,97.0,39.9
63,female,27,159.0,54.0,12.0,97.0,40.4
35,female,27,159.0,58.0,8.0,89.0,39.8
65,male,50,182.0,85.0,14.0,90.0,40.2
110,male,36,185.0,87.0,20.0,100.0,40.4
83,male,45,184.0,88.0,15.0,97.0,40.0
77,female,52,191.0,78.0,16.0,92.0,40.5
11,female,27,167.0,63.0,3.0,83.0,38.4
181,male,76,190.0,95.0,22.0,104.0,40.4
156,female,20,158.0,57.0,25.0,108.0,40.7
3,female,28,167.0,63.0,1.0,73.0,37.6
47,male,56,194.0,97.0,11.0,84.0,40.0
167,male,79,180.0,82.0,21.0,103.0,40.2
164,male,40,183.0,82.0,27.0,103.0,40.8
219,female,77,159.0,61.0,28.0,114.0,40.8
193,female,77,152.0,56.0,27.0,107.0,40.7
100,female,67,161.0,57.0,18.0,94.0,40.3
38,male,63,189.0,89.0,7.0,90.0,39.4
15,male,35,188.0,89.0,5.0,83.0,39.0
20,female,22,178.0,80.0,5.0,89.0,39.4
30,male,44,170.0,70.0,9.0,85.0,39.5
104,female,79,150.0,58.0,17.0,97.0,40.4
176,male,53,202.0,107.0,26.0,100.0,40.6
104,female,33,174.0,72.0,20.0,98.0,40.6
27,male,73,170.0,75.0,5.0,89.0,38.9
52,male,29,192.0,98.0,12.0,93.0,40.2
30,female,28,159.0,62.0,7.0,89.0,39.0
24,male,21,165.0,65.0,9.0,89.0,39.6
153,female,34,170.0,65.0,24.0,108.0,40.9
151,male,40,162.0,64.0,22.0,111.0,40.4
16,female,20,180.0,72.0,4.0,90.0,38.6
80,female,29,164.0,64.0,16.0,96.0,40.2
160,male,65,196.0,98.0,21.0,103.0,40.2
43,male,39,197.0,106.0,8.0,95.0,39.3
180,male,61,184.0,80.0,25.0,104.0,40.5
120,male,69,195.0,98.0,16.0,101.0,40.1
99,female,21,155.0,59.0,21.0,94.0,40.4
230,male,72,194.0,97.0,27.0,107.0,40.9
108,male,33,160.0,67.0,20.0,103.0,40.0
191,male,21,178.0,81.0,27.0,116.0,40.9
197,male,37,192.0,91.0,24.0,117.0,40.9
46,male,44,184.0,84.0,10.0,92.0,39.6
92,female,23,168.0,67.0,17.0,101.0,40.7
4,male,34,182.0,81.0,4.0,72.0,38.5
198,female,50,178.0,77.0,29.0,111.0,40.7
217,male,40,212.0,118.0,27.0,111.0,40.7
9,female,46,155.0,55.0,2.0,87.0,37.9
31,male,48,176.0,82.0,9.0,83.0,40.0
38,female,71,174.0,77.0,8.0,88.0,39.9
145,female,22,168.0,63.0,23.0,109.0,40.7
80,female,64,164.0,57.0,15.0,92.0,39.7
202,female,79,165.0,65.0,29.0,106.0,40.8
168,male,28,187.0,90.0,25.0,110.0,40.7
19,male,24,199.0,97.0,6.0,87.0,39.2
124,female,26,167.0,67.0,19.0,111.0,41.0
103,male,29,196.0,91.0,22.0,96.0,40.6
94,male,32,168.0,69.0,19.0,100.0,40.4
77,female,23,173.0,65.0,15.0,98.0,40.2
125,female,38,158.0,63.0,21.0,103.0,40.6
22,male,35,194.0,98.0,6.0,86.0,39.5
135,female,56,173.0,71.0,26.0,94.0,40.6
56,male,51,182.0,85.0,12.0,90.0,39.8
163,male,38,204.0,113.0,27.0,99.0,40.9
162,male,20,195.0,98.0,25.0,110.0,40.7
104,male,32,175.0,74.0,26.0,93.0,40.7
132,female,47,172.0,66.0,20.0,108.0,40.6
62,female,72,163.0,62.0,13.0,86.0,40.0
4,female,72,177.0,79.0,1.0,83.0,37.8
74,female,47,166.0,63.0,13.0,99.0,40.2
95,female,32,154.0,57.0,20.0,92.0,40.8
61,male,53,194.0,94.0,11.0,94.0,40.0
155,female,25,176.0,73.0,25.0,109.0,40.8
85,female,27,157.0,55.0,15.0,101.0,40.5
12,female,47,161.0,61.0,3.0,84.0,38.8
50,female,22,171.0,69.0,12.0,90.0,39.8
55,male,34,187.0,91.0,12.0,94.0,39.9
184,female,41,162.0,60.0,30.0,104.0,41.3
113,female,21,150.0,50.0,19.0,104.0,40.1
70,female,24,167.0,62.0,17.0,88.0,40.3
244,male,76,197.0,97.0,27.0,109.0,41.1
4,male,56,179.0,79.0,1.0,87.0,37.5
133,male,48,180.0,81.0,24.0,97.0,40.7
130,male,69,194.0,104.0,17.0,101.0,40.2
16,male,31,179.0,84.0,5.0,86.0,38.9
51,female,20,155.0,56.0,12.0,89.0,40.1
230,female,45,167.0,62.0,30.0,118.0,40.9
39,female,37,156.0,58.0,8.0,92.0,39.8
30,female,30,148.0,52.0,7.0,88.0,39.2
140,male,27,192.0,94.0,24.0,104.0,40.9
83,male,29,194.0,95.0,16.0,99.0,40.1
137,female,45,174.0,69.0,21.0,108.0,40.4
48,male,35,200.0,107.0,9.0,96.0,40.0
111,male,74,184.0,88.0,16.0,97.0,40.0
75,female,42,162.0,62.0,14.0,97.0,40.4
9,female,48,175.0,75.0,3.0,76.0,38.9
5,male,68,166.0,71.0,3.0,67.0,38.7
10,male,48,195.0,97.0,3.0,81.0,38.7
177,male,65,186.0,86.0,21.0,110.0,40.6
39,male,26,181.0,80.0,11.0,91.0,39.4
9,female,28,159.0,58.0,3.0,78.0,38.3
167,male,50,179.0,79.0,27.0,101.0,40.7
227,male,43,177.0,73.0,29.0,115.0,40.6
72,male,20,176.0,73.0,18.0,97.0,40.9
199,female,53,167.0,67.0,28.0,112.0,40.7
11,male,41,175.0,82.0,4.0,80.0,38.9
40,male,38,176.0,77.0,10.0,91.0,39.9
63,female,47,176.0,77.0,15.0,87.0,39.8
93,male,39,191.0,91.0,22.0,90.0,40.3
133,male,42,182.0,85.0,23.0,100.0,40.7
161,male,26,179.0,81.0,27.0,107.0,40.6
95,female,61,166.0,62.0,16.0,99.0,40.4
131,female,62,186.0,86.0,22.0,102.0,40.1
173,female,62,156.0,57.0,26.0,105.0,40.8
24,female,56,153.0,53.0,6.0,80.0,39.2
20,male,71,189.0,95.0,5.0,77.0,38.8
158,male,24,191.0,91.0,26.0,107.0,40.6
140,male,28,187.0,84.0,24.0,105.0,40.9
49,female,40,152.0,49.0,11.0,87.0,39.8
195,male,71,177.0,75.0,23.0,110.0,40.4
77,male,22,163.0,65.0,19.0,98.0,40.4
173,male,58,179.0,82.0,23.0,107.0,40.4
11,female,24,169.0,71.0,4.0,77.0,38.8
78,male,56,191.0,101.0,12.0,98.0,40.1
104,female,29,164.0,63.0,19.0,100.0,40.5
151,male,30,186.0,89.0,27.0,102.0,40.9
53,male,40,187.0,88.0,14.0,87.0,40.0
102,male,70,193.0,97.0,15.0,96.0,40.1
24,male,33,199.0,104.0,8.0,82.0,39.6
20,male,64,194.0,97.0,5.0,80.0,39.2
101,female,40,167.0,63.0,19.0,97.0,40.5
141,female,27,155.0,53.0,22.0,108.0,40.6
77,female,41,156.0,61.0,14.0,98.0,39.9
118,male,41,178.0,79.0,19.0,104.0,40.2
103,male,24,193.0,84.0,21.0,100.0,40.1
139,male,21,187.0,87.0,29.0,100.0,40.7
16,female,22,168.0,66.0,4.0,87.0,38.5
38,female,63,162.0,67.0,9.0,83.0,39.8
228,male,77,182.0,88.0,28.0,104.0,41.1
162,male,74,182.0,90.0,21.0,102.0,40.5
7,female,20,169.0,64.0,2.0,83.0,37.9
134,female,57,163.0,61.0,22.0,101.0,40.8
85,male,22,173.0,74.0,20.0,98.0,40.4
78,female,38,153.0,59.0,14.0,99.0,40.4
41,female,50,176.0,73.0,10.0,85.0,40.0
179,male,33,186.0,81.0,29.0,106.0,40.3
84,male,32,185.0,84.0,17.0,98.0,40.3
128,male,57,184.0,92.0,18.0,103.0,40.4
65,female,33,142.0,45.0,12.0,97.0,40.0
42,female,27,177.0,72.0,10.0,90.0,39.7
117,female,33,165.0,64.0,23.0,96.0,40.4
137,male,40,199.0,105.0,20.0,105.0,40.8
189,female,20,158.0,52.0,29.0,110.0,41.1
36,female,63,168.0,63.0,7.0,92.0,39.4
130,female,75,182.0,82.0,22.0,99.0,40.5
68,male,30,186.0,85.0,14.0,98.0,39.9
55,female,21,170.0,67.0,13.0,90.0,39.8
164,female,22,163.0,64.0,28.0,105.0,40.9
33,male,56,171.0,71.0,8.0,87.0,39.6
183,female,28,166.0,68.0,28.0,111.0,40.8
39,male,72,164.0,72.0,9.0,83.0,40.1
77,male,24,205.0,99.0,18.0,94.0,40.7
56,male,29,191.0,87.0,13.0,94.0,40.1
18,male,26,187.0,84.0,9.0,80.0,39.7
73,male,26,181.0,78.0,16.0,98.0,40.2
138,male,23,181.0,87.0,25.0,104.0,40.9
117,female,38,163.0,63.0,19.0,105.0,40.5
156,female,59,161.0,58.0,24.0,104.0,40.9
77,male,41,180.0,87.0,15.0,96.0,39.9
124,female,33,163.0,63.0,22.0,101.0,40.7
151,male,54,187.0,88.0,23.0,101.0,40.9
58,male,20,185.0,83.0,12.0,101.0,40.2
